AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,DeviceRegistered,ViewingHoursPerWeek,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,WatchlistSize
102,12.586075332674612,1283.7796839328105,0,1,7.969944240840322,9,4.947803021697979,3,3
66,19.55743385628501,1290.7906345148106,0,1,3.4520025974738866,26,4.503957921692216,8,22
70,9.894074134977847,692.5851894484493,0,3,7.093998692854095,27,2.0206924440620213,8,16
77,18.916252604318583,1456.551450532531,2,0,22.14390261538371,32,2.462456347825818,6,19
55,19.95921272455014,1097.7566998502575,1,0,9.262117537963196,34,4.931494173375299,4,5
107,13.09888781257206,1401.5809959452104,0,3,1.618280047427045,26,4.713434901436186,0,22
2,15.697297426186507,31.394594852373015,2,2,19.901159314383037,5,1.0285890868241578,1,9
79,17.691606744781527,1397.6369328377407,2,2,20.69832712987809,8,4.358145090700378,1,10
41,10.99566347852927,450.8222026197001,1,2,39.400597585531195,24,3.5773315551346134,5,13
85,17.360824542695298,1475.6700861291004,2,2,15.58697582652983,14,3.499045557758025,7,7
112,8.927485985259544,999.8784303490688,0,3,30.78693909519272,17,2.434886577184383,9,24
97,8.28764648522959,803.9017090672703,1,0,26.50546275560917,13,4.602042463485848,6,12
77,8.83003358140275,679.9125857680118,2,1,9.187461500669794,9,1.5850220735360545,2,20
72,19.312734132157154,1390.516857515315,1,2,24.314293342265714,43,4.451734301835167,9,4
31,12.648235357064612,392.095296069003,2,0,23.98754697133166,47,4.213693079553214,5,10
98,5.823796945347576,570.7321006440625,0,1,13.225214556699056,29,1.3196997825165928,9,12
106,5.113553694750536,542.0366916435568,1,2,14.687269477282811,6,2.641701191206329,3,2
82,7.801647369194143,639.7350842739197,2,1,9.547206585644073,31,4.030424039919381,3,24
91,16.99400630672031,1546.454573911548,0,0,26.15620318948652,37,3.6868290915531254,6,23
112,13.494303302911083,1511.3619699260414,0,0,17.829795155264442,15,4.218838118076423,4,10
52,12.534052245487269,651.7707167653379,1,3,12.42050012946362,27,4.218640375655269,2,5
89,11.072506284583106,985.4530593278964,0,2,3.726291912661603,28,4.384823151191414,3,8
100,10.157162946552486,1015.7162946552486,2,1,11.420370410707578,45,4.545465893965071,0,10
82,14.285194822024032,1171.3859754059706,2,0,7.262530328681375,4,4.256073202456079,9,24
5,16.57749055678185,82.88745278390925,0,3,34.73965288951967,2,2.697400076070572,6,21
61,19.739333926818833,1204.0993695359489,2,0,36.85636469073361,39,4.130314884713677,6,12
97,18.032788291270787,1749.1804642532663,1,0,33.959647319078236,27,4.161859550399601,9,23
39,15.303120603065643,596.8217035195602,0,0,9.204430760449196,20,3.5431133063360054,5,20
14,7.127077659286959,99.77908723001742,1,3,12.104390028357892,21,4.916922518221293,7,13
44,14.848351530169577,653.3274673274612,2,2,39.64369080486514,13,1.3297650952487348,7,15
70,11.524689591864703,806.7282714305293,2,3,3.4761923267305663,28,2.195788133332482,0,12
55,11.515829950645106,633.3706472854808,1,1,2.5224747300123003,27,2.0951316399189785,7,3
111,12.136588770969007,1347.1613535775598,2,2,2.259811393032461,43,1.9862122448060504,1,9
99,17.136297753351702,1696.4934775818183,0,0,28.723018332615126,48,3.676308071057581,0,7
89,14.181869397672536,1262.1863763928557,1,2,38.050251226375295,27,3.2965340761997006,1,20
111,10.903395255788606,1210.2768733925352,1,0,19.667413305418076,17,2.0915735340606636,8,20
82,16.618153134554625,1362.6885570334791,1,2,31.800179629241548,9,4.086786668639442,8,8
3,17.213922062442368,51.64176618732711,2,3,12.693587719612244,25,1.363072310663915,3,23
111,12.27184750785731,1362.1750733721613,0,1,15.053492599850255,23,1.3885514819396123,2,20
52,14.578340891357335,758.0737263505814,0,3,38.222845338217944,36,3.3427935752160898,2,23
10,16.1598444010964,161.598444010964,2,0,19.06020440624449,3,3.7229177007193455,7,6
61,17.001366367975663,1037.0833484465154,0,3,11.646465622171355,43,4.918133872334826,9,6
110,11.110963262536565,1222.205958879022,1,3,35.67006778212119,37,1.954287753007495,2,7
21,16.083996309118497,337.7639224914884,0,0,10.400704926708324,27,1.939226924219046,9,9
8,17.38837685148037,139.10701481184296,1,2,31.195711117001277,32,1.4526280152413693,7,21
26,18.367437449868603,477.55337369658366,0,0,36.39886632392757,34,1.923014122160819,1,18
67,14.941808443799658,1001.1011657345772,1,0,1.64475095976555,25,1.5136439565085769,6,20
117,9.119152371655112,1066.940827483648,1,1,21.678189448960236,4,1.7919063089081986,9,16
20,16.148052276641828,322.9610455328366,2,0,3.8851922370430634,22,4.222965514490232,0,6
41,9.615057524321076,394.2173584971642,1,2,2.588541753821461,19,2.7466462656603152,2,3
9,16.81488818433348,151.33399365900132,0,0,2.4659539082027537,42,2.3277078832639635,8,23
20,14.302963160894784,286.0592632178957,0,1,26.806000557495334,41,1.3937629236168356,9,21
87,13.789997005103311,1199.729739443988,1,2,27.353659176661903,22,2.713587808204814,7,21
28,17.152437617942223,480.2682533023822,1,3,3.8889790989523054,1,1.4178172000264642,2,6
103,11.44817407098982,1179.1619293119516,0,0,32.504105604323556,25,4.223700700096433,8,10
74,9.74392664036876,721.0505713872882,2,1,2.594161639608212,13,3.163680590393679,7,14
67,17.778065359837058,1191.130379109083,1,3,39.247693911061354,34,3.748083003506085,7,3
93,10.87790394148904,1011.6450665584808,1,0,19.81009910426739,23,3.08486446101617,0,1
66,11.674235945433065,770.4995723985822,0,3,8.771141376436606,33,2.6944295568696117,2,0
48,17.666894540291047,848.0109379339702,0,3,22.14922353526249,4,1.719918838476945,0,14
60,8.575316709035086,514.5190025421051,2,1,1.5867863992869855,34,2.3406969109046543,7,6
37,15.234024588121294,563.6589097604879,2,2,21.80640005959054,4,2.120789803695537,8,10
98,15.849245698788398,1553.226078481263,0,1,22.00184055887982,8,4.018999594157053,4,17
86,8.45255594511999,726.9198112803191,2,2,27.621357272903296,2,2.6679555047635017,5,0
88,6.419276549538597,564.8963363593965,0,3,13.919566511188684,4,4.646205262364492,0,19
74,14.93347848174412,1105.077407649065,1,3,6.29805904759057,17,2.978280461478265,9,10
114,8.958623239553324,1021.2830493090788,1,0,8.272139672472203,33,3.308318129037708,2,24
42,15.07096371861518,632.9804761818376,1,2,15.395157576398214,3,1.2265117564277284,7,9
107,7.263971744982637,777.2449767131421,1,3,36.196380238303384,41,1.815609620546911,9,18
68,8.14456487698756,553.8304116351542,0,1,25.69566812651773,23,3.732564495101296,4,4
25,14.654787989114116,366.3696997278529,0,1,26.201715079060836,38,1.2983830233369824,2,22
90,13.565397731924644,1220.8857958732178,1,0,13.063977599854374,20,1.1812729585218604,2,3
26,18.69071481961888,485.9585853100909,1,0,13.407616539968648,13,2.0493634849391205,8,17
36,7.223152125537702,260.03347651935724,1,0,12.078983701936718,35,1.310026666233303,8,14
102,16.96104538830268,1730.0266296068733,2,2,37.87540675013938,1,3.531230398207206,9,21
12,18.40687350665115,220.88248207981377,2,2,23.564212025068905,6,1.8582742261034568,4,3
9,6.910065741724181,62.19059167551763,1,0,2.8710210627048243,30,2.6769094144311474,5,13
26,12.998105453762731,337.95074179783103,2,3,19.53290114401037,2,3.272999405531257,4,7
93,19.31452555876748,1796.2508769653757,2,0,6.127011068925751,2,2.6312576912207004,8,19
43,18.656416890751053,802.2259263022953,2,2,15.77195747743069,45,3.7961037821368673,6,13
13,15.609425525610444,202.92253183293576,1,2,36.714817554158714,25,1.8120675980663692,2,9
42,11.43840502645077,480.4130111109323,2,3,38.03416418073535,19,4.08641750189401,2,20
80,16.73732707612747,1338.9861660901977,1,0,9.893529123746704,42,2.033188321726932,8,21
79,6.9433085566588195,548.5213759760468,1,2,16.459160673838134,44,1.1906979720604367,0,12
85,15.22616678985252,1294.224177137464,2,3,11.53948780253532,19,1.3671566548391292,2,5
114,15.45716526787437,1762.1168405376782,2,0,11.974347578151695,3,4.697300973151951,2,20
64,8.248120059189821,527.8796837881486,0,2,31.32848108575155,28,2.7095473198561852,4,24
97,13.672382101678044,1326.22106386277,2,3,36.05307664651448,44,3.783028626677885,8,7
38,18.813403749178832,714.9093424687956,1,0,13.406694288575626,42,2.446851267511061,9,0
78,9.548895286865818,744.8138323755338,1,2,21.80863174531646,14,1.3986170390462265,7,6
30,12.366746728808824,371.0024018642647,1,2,9.25204075504419,48,3.162457439268338,5,14
106,13.772826999832455,1459.9196619822403,0,0,29.097854134725825,4,4.46653728576711,4,13
96,8.34440761326749,801.063130873679,0,1,34.733939679493965,41,1.8794131893620096,8,6
6,8.170860430352306,49.02516258211384,2,1,5.432594293971272,25,4.344808044527705,9,11
64,7.639731504841863,488.9428163098792,2,1,37.269446126676584,49,4.072538157092393,5,7
114,10.06683330427932,1147.6189966878426,2,1,21.44563538161707,45,1.4457891680975783,9,23
119,16.50591852024966,1964.2043039097096,1,3,1.7572828416593644,23,4.3599940239263795,3,22
21,5.423767862150095,113.899125105152,2,2,35.70986735803813,32,2.487142363172632,6,23
4,15.371384322134418,61.48553728853767,1,0,38.387471816014454,2,1.0457335162730823,0,3
36,13.822350560126884,497.6046201645679,2,2,2.382356246514739,22,4.728678916257103,4,5
48,15.221740524823277,730.6435451915173,2,0,37.98286288790384,23,3.0367021559069585,0,7
23,17.300580855171944,397.91335966895474,2,2,1.6152169111722716,12,4.884752212319556,6,16
109,12.69629000398547,1383.895610434416,0,0,20.47711282355228,28,1.078206948227192,8,10
57,18.426074316938237,1050.2862360654794,0,2,10.67635493051362,27,3.5123174184207304,6,18
52,12.813044805235624,666.2783298722525,2,0,31.549099722249363,36,1.453485328121408,4,15
21,18.300819513554835,384.31720978465154,0,1,2.6261144375858207,14,4.942421234896898,1,12
61,9.902542694990688,604.055104394432,0,1,11.377546749318828,14,2.9285674487723123,3,10
102,14.394423572906408,1468.2312044364537,1,0,7.370577941222577,38,1.4047745828076663,6,16
4,6.929431035570437,27.71772414228175,1,1,9.358130687080232,25,3.70231624301425,2,4
48,9.603356077559162,460.9610917228398,0,3,9.07709562188691,34,4.6997805765729135,6,22
11,19.193820817480365,211.132028992284,2,0,1.8092529078350683,14,1.346503853043156,8,18
94,15.598726798122206,1466.2803190234874,0,1,35.781005397129476,1,2.7935899912574484,7,3
3,15.001357669137192,45.00407300741158,2,0,30.024410630564063,29,2.559843145060946,2,11
83,17.304707739495637,1436.2907423781378,2,3,13.74895539018843,28,4.0437200117519865,4,21
118,14.179591363504242,1673.191780893501,1,2,29.551203846055365,15,2.9820248159492073,0,14
117,12.303279016973454,1439.483644985894,1,2,26.003510433480407,49,4.230988248669533,3,24
114,14.916137710757214,1700.4396990263224,1,1,18.037626251895222,45,3.3866385413469184,7,5
36,18.3695409494473,661.3034741801027,2,3,28.77234201788411,3,3.5334188418315104,2,5
46,9.845073204561256,452.8733674098178,2,1,1.787018121848238,41,4.551329432863723,2,8
63,10.56767701740662,665.7636520966171,2,2,24.218247023410218,2,3.2979648834562054,4,15
105,18.318749900993176,1923.4687396042832,1,2,22.217634183278083,39,2.173523500524856,9,21
83,5.565037949266551,461.89814978912375,1,2,37.03933931827616,32,4.7166866358637565,8,2
81,19.687407958163767,1594.6800446112652,1,0,33.27945883286842,24,2.3104818430680996,8,17
63,18.912110321151843,1191.462950232566,0,0,35.2399700530057,16,1.222382530989096,2,19
53,16.07005609276975,851.7129729167967,1,0,28.8711242660186,11,3.649656736627734,2,22
36,9.84751767139708,354.5106361702949,2,1,34.43654573924346,34,3.6704991148106423,8,19
6,19.61976651158856,117.71859906953136,1,3,24.392623923807506,9,2.6216297157049215,6,18
84,7.5942899147230065,637.9203528367325,0,1,17.258257461607542,30,1.857773943357953,8,8
4,7.138088536440348,28.55235414576139,1,3,29.21987958077345,0,4.807854886400827,0,18
104,6.269042153799415,651.9803839951392,1,1,13.123942358159136,16,2.6471427158340433,7,18
70,10.745674157616005,752.1971910331204,1,2,25.894231653650458,34,3.041965653415032,3,20
72,12.577435118626328,905.5753285410956,0,1,29.35899702617923,7,4.29503274430825,1,4
99,17.558955241855614,1738.3365689437055,0,3,27.30509489355781,32,1.4224069584385508,9,20
95,13.120036536617254,1246.4034709786392,1,3,29.496268543795995,5,3.647028851393092,7,5
7,14.27047812798284,99.89334689587989,2,0,26.74120942653191,5,2.185630264868047,0,13
14,14.395117429077407,201.5316440070837,2,1,21.077127537403086,9,1.255490729300638,4,10
5,18.167642426204452,90.83821213102226,0,1,23.541468650169133,1,1.8471323777300697,8,19
46,15.751064029648614,724.5489453638362,0,1,8.808801400340766,30,4.020778794036044,6,14
83,10.465899466461993,868.6696557163452,1,1,36.893083027280994,38,1.08045880359882,7,24
70,7.932543488165349,555.2780441715744,2,1,30.14349202387824,47,3.432669155930354,5,23
6,14.48457084947911,86.90742509687466,2,2,34.19100314100294,4,2.18441946831668,5,3
100,10.820212378447444,1082.0212378447443,2,1,22.351928750527943,8,2.0701753228777187,7,6
104,13.788011852139595,1433.9532326225178,2,1,13.297222613667676,36,1.033587379173706,9,3
54,9.821921349657568,530.3837528815086,2,1,18.386845267894422,36,1.122588761815126,8,4
80,14.374103628550952,1149.9282902840762,0,3,39.63327700182793,43,4.895725478944484,6,23
26,13.892222697871206,361.1977901446514,1,2,25.600119390008924,18,3.426850935538454,7,18
82,11.86240490919651,972.7172025541138,2,2,16.755907363090977,30,1.5230550901774218,1,19
88,14.908980897577788,1311.9903189868453,2,2,6.749356886688831,37,3.356601553523477,6,8
108,9.572627638339464,1033.843784940662,0,0,26.634784151130557,4,3.39900583981784,4,6
111,18.205845260944535,2020.8488239648432,2,0,4.147452069610053,22,2.0508100680672525,7,6
9,11.674858250535411,105.0737242548187,1,1,3.0348146207781057,36,4.0916116573595165,7,11
119,13.754037520328728,1636.7304649191187,2,0,22.242307539246525,40,1.190631007855639,7,21
34,9.830456838526342,334.2355325098956,2,1,1.551119661693714,6,2.5520276805828033,0,17
53,14.07002338863899,745.7112395978664,2,3,35.317898962282385,11,2.121092161916787,7,15
15,7.693937677616987,115.4090651642548,0,0,23.93975885400923,25,1.4703590034514402,3,9
6,12.932696363295392,77.59617817977235,2,2,1.042409492524468,26,4.0478921462983415,4,21
64,13.039412992246229,834.5224315037585,1,3,10.304621955450902,43,2.192520939555597,9,4
102,7.381277563567002,752.8903114838342,0,1,7.435077062778002,46,2.082344073117906,9,4
53,18.0421330140075,956.2330497423976,2,3,35.92215546458934,45,3.526819353467084,4,5
18,19.27657615838617,346.9783708509511,0,1,9.821811888110576,9,2.021917370025442,3,23
118,15.48469262714664,1827.1937300033037,0,1,14.34114570809523,45,1.662505853960505,5,1
43,5.955330555463622,256.0792138849357,0,2,29.05543491449395,48,2.842498886776471,9,9
37,18.100967979919417,669.7358152570184,0,3,32.42207359036878,39,4.8685290428259345,2,13
66,13.734169224968038,906.4551688478904,2,1,11.10762604795178,21,3.0101700811643264,9,6
60,10.76482714628127,645.8896287768762,0,3,20.67756882412737,40,1.9541455275272568,9,0
13,13.566216051847196,176.36080867401355,0,2,20.41064339510885,49,4.040675139861721,2,13
38,18.399729937779895,699.189737635636,2,3,9.573113261319444,46,2.522236327648596,5,4
59,16.349191706264236,964.60231066959,2,1,3.033495273335956,0,4.838384940398882,3,8
41,10.121949625891116,414.99993466153575,0,0,13.571672028566155,34,2.34034804019779,9,24
2,11.512022499156288,23.024044998312576,2,0,15.946352433998673,45,2.487567263509733,6,11
101,17.738386199903708,1791.5770061902745,2,2,2.743275636045748,12,3.3845553517721267,7,23
20,16.535822149469205,330.71644298938406,2,3,29.777719997492117,48,1.0741874936102676,2,13
36,12.72923423201117,458.2524323524021,2,0,27.244797354470116,21,2.9961940130510394,8,19
82,14.64056281580681,1200.5261508961585,0,3,17.859924943588787,45,3.352234280958709,1,18
52,5.054452481103965,262.8315290174062,2,1,39.69942446416711,8,3.3928930120359166,4,1
46,14.98439531487282,689.2821844841498,1,3,8.495983355894666,37,1.43517190956524,4,6
85,18.9192967098477,1608.1402203370544,0,2,12.600083718829776,32,1.4120954742477505,6,21
33,11.748738783909054,387.7083798689988,0,1,9.783235460107978,24,2.003250089866744,5,17
22,9.639885073408696,212.0774716149913,2,0,9.082936662627723,4,4.989049169085435,0,23
61,18.909658060126663,1153.4891416677265,0,1,3.374367056069096,1,2.826882316017604,6,4
116,15.734233899031596,1825.1711322876652,1,0,39.72643617099998,1,3.337178218895638,4,1
74,16.540512266790067,1223.997907742465,2,3,38.13811601115838,16,2.301678581116327,5,6
82,13.425114649336273,1100.8594012455744,1,2,2.2920606386146325,25,4.462953826619252,3,10
46,12.098251478126606,556.5195679938239,0,2,37.447420291910134,46,1.3852474036427136,2,19
106,8.880788901325767,941.3636235405312,2,3,39.22415773691179,5,2.5405839488567956,7,6
35,12.619365734772131,441.6778007170246,2,1,6.040156292532885,12,1.5243296281913628,9,8
3,18.94255580122947,56.82766740368842,2,3,6.546029361094652,11,1.4645523794281905,2,16
69,18.653359866028524,1287.0818307559682,2,3,16.13902125644499,34,1.17099416039457,3,10
102,14.752277867054966,1504.7323424396066,0,3,36.26785965578787,10,4.192216530151027,8,9
11,14.17518836018315,155.92707196201465,1,1,34.96278132899278,36,1.0487468601125176,7,6
23,14.87111661399224,342.0356821218215,0,0,26.84489261047945,3,1.2205108245856442,0,20
17,19.05029506291627,323.8550160695766,2,1,30.85114948158902,1,1.411591775680023,0,5
105,5.251390180003631,551.3959689003813,2,3,35.9980313155876,42,4.340702112944055,7,18
35,12.437604017206116,435.316140602214,0,0,5.932912357667071,42,1.5950699736435827,4,14
44,9.648862196981176,424.5499366671717,0,2,20.7214834996486,8,4.237997646071394,8,10
35,15.829707162798217,554.0397506979376,1,2,38.33784682657318,43,4.812448507525657,3,15
98,5.964380008322793,584.5092408156338,2,3,10.665935590565423,32,1.234873757744566,6,9
51,7.222809814416777,368.3633005352556,1,1,13.971703875622534,43,2.004295043571341,8,2
85,19.762854171500315,1679.8426045775268,1,0,22.562272085827143,9,3.403665038555069,5,0
41,11.015510033767054,451.6359113844492,2,3,22.667135392691936,8,2.685037357533244,2,12
34,13.70079003047399,465.8268610361157,1,1,16.13049215965517,0,3.969343252057672,0,13
